"region","FoodGroup","Year","AggProduction","AggFinalSupply","grpRegion"
"Guinea","Cereals",2017,564.7203,390.35,"Sub-Saharan Africa"
"Guinea","Dairy and Eggs",2017,34.88155,37,"Sub-Saharan Africa"
"Guinea","Fish and Seafood",2017,19.24499,20.18,"Sub-Saharan Africa"
"Guinea","Fruits and Vegetables",2017,276.7972,279.24,"Sub-Saharan Africa"
"Guinea","Meat",2017,22.17685,30.36,"Sub-Saharan Africa"
"Guinea","Oilseeds and Pulses",2017,254.6203,60.24,"Sub-Saharan Africa"
"Guinea-Bissau","Cereals",2017,228.7638,337.24,"Sub-Saharan Africa"
"Guinea-Bissau","Dairy and Eggs",2017,40.69118,35.8,"Sub-Saharan Africa"
"Guinea-Bissau","Fish and Seafood",2017,6.45104,2.6,"Sub-Saharan Africa"
"Guinea-Bissau","Fruits and Vegetables",2017,142.4191,136.25,"Sub-Saharan Africa"
"Guinea-Bissau","Meat",2017,33.7439,38.54,"Sub-Saharan Africa"
"Guinea-Bissau","Oilseeds and Pulses",2017,354.311,44.01,"Sub-Saharan Africa"
"Guyana","Cereals",2017,1483.85,350.63,"Latin America"
"Guyana","Dairy and Eggs",2017,131.0657,173.14,"Latin America"
"Guyana","Fish and Seafood",2017,114.6825,60.96,"Latin America"
"Guyana","Fruits and Vegetables",2017,737.2443,752.59,"Latin America"
"Guyana","Meat",2017,81.91604,92.56,"Latin America"
"Guyana","Oilseeds and Pulses",2017,332.3451,90.93,"Latin America"
"Haiti","Cereals",2017,79.96043,240.09,"North America and Oceania"
"Haiti","Dairy and Eggs",2017,18.00762,16.65,"North America and Oceania"
"Haiti","Fish and Seafood",2017,3.056339,9.07,"North America and Oceania"
"Haiti","Fruits and Vegetables",2017,281.6788,251.49,"North America and Oceania"
"Haiti","Meat",2017,19.32928,38.65,"North America and Oceania"
"Haiti","Oilseeds and Pulses",2017,56.08795,60.14,"North America and Oceania"
"Honduras","Cereals",2017,145.6651,267.33,"Latin America"
"Honduras","Dairy and Eggs",2017,167.2167,179.55,"Latin America"
"Honduras","Fish and Seafood",2017,15.29773,6.29,"Latin America"
"Honduras","Fruits and Vegetables",2017,393.9886,179.34,"Latin America"
"Honduras","Meat",2017,54.84091,70.83,"Latin America"
"Honduras","Oilseeds and Pulses",2017,641.831,53.52,"Latin America"
"Hungary","Cereals",2017,2616.713,232.56,"Europe"
"Hungary","Dairy and Eggs",2017,395.6071,421.27,"Europe"
"Hungary","Fish and Seafood",2017,4.475404,12.63,"Europe"
"Hungary","Fruits and Vegetables",2017,482.9707,268.5,"Europe"
"Hungary","Meat",2017,210.5305,179.65,"Europe"
"Hungary","Oilseeds and Pulses",2017,713.827,27.61,"Europe"
"Iceland","Cereals",2017,37.98137,162.05,"Europe"
"Iceland","Dairy and Eggs",2017,884.4233,550.18,"Europe"
"Iceland","Fish and Seafood",2017,7704.792,182.03,"Europe"
"Iceland","Fruits and Vegetables",2017,24.41659,335.47,"Europe"
"Iceland","Meat",2017,382.5266,210.73,"Europe"
"Iceland","Oilseeds and Pulses",2017,0,29.08,"Europe"
"India","Cereals",2017,425.1171,369.12,"SE Asia"
"India","Dairy and Eggs",2017,245.4897,218.62,"SE Asia"
"India","Fish and Seafood",2017,15.79994,13.81,"SE Asia"
"India","Fruits and Vegetables",2017,297.4347,275.12,"SE Asia"
"India","Meat",2017,10.97627,8.28,"SE Asia"
"India","Oilseeds and Pulses",2017,117.0212,65.92,"SE Asia"
"Indonesia","Cereals",2017,750.1928,553.28,"Industrialized Asia"
"Indonesia","Dairy and Eggs",2017,23.58707,24.79,"Industrialized Asia"
"Indonesia","Fish and Seafood",2017,155.1755,89.37,"Industrialized Asia"
"Indonesia","Fruits and Vegetables",2017,211.7214,212.52,"Industrialized Asia"
"Indonesia","Meat",2017,26.76469,27.78,"Industrialized Asia"
"Indonesia","Oilseeds and Pulses",2017,1548.64,73.15,"Industrialized Asia"
"Iran (Islamic Republic of)","Cereals",2017,472.3275,420.81,"N.Africa, W.Asia/C.Asia"
"Iran (Islamic Republic of)","Dairy and Eggs",2017,196.3168,130.23,"N.Africa, W.Asia/C.Asia"
"Iran (Islamic Republic of)","Fish and Seafood",2017,27.04444,23.52,"N.Africa, W.Asia/C.Asia"
"Iran (Islamic Republic of)","Fruits and Vegetables",2017,720.0456,613.87,"N.Africa, W.Asia/C.Asia"
"Iran (Islamic Republic of)","Meat",2017,80.40239,84.35,"N.Africa, W.Asia/C.Asia"
"Iran (Islamic Republic of)","Oilseeds and Pulses",2017,65.10907,56.92,"N.Africa, W.Asia/C.Asia"
"Iraq","Cereals",2017,180.4331,364.75,"N.Africa, W.Asia/C.Asia"
"Iraq","Dairy and Eggs",2017,20.26823,49.22,"N.Africa, W.Asia/C.Asia"
"Iraq","Fish and Seafood",2017,3.212961,6.73,"N.Africa, W.Asia/C.Asia"
"Iraq","Fruits and Vegetables",2017,93.73148,173.45,"N.Africa, W.Asia/C.Asia"
"Iraq","Meat",2017,9.542252,39.17,"N.Africa, W.Asia/C.Asia"
"Iraq","Oilseeds and Pulses",2017,2.681493,43.42,"N.Africa, W.Asia/C.Asia"
"Ireland","Cereals",2017,915.1475,247.44,"Europe"
"Ireland","Dairy and Eggs",2017,2925.418,498.19,"Europe"
"Ireland","Fish and Seafood",2017,124.2463,46.92,"Europe"
"Ireland","Fruits and Vegetables",2017,112.795,327.69,"Europe"
"Ireland","Meat",2017,567.0288,183.63,"Europe"
"Ireland","Oilseeds and Pulses",2017,60.69174,39.05,"Europe"
"Israel","Cereals",2017,48.63938,269.07,"N.Africa, W.Asia/C.Asia"
"Israel","Dairy and Eggs",2017,375.9098,405.73,"N.Africa, W.Asia/C.Asia"
"Israel","Fish and Seafood",2017,4.621842,51.89,"N.Africa, W.Asia/C.Asia"
"Israel","Fruits and Vegetables",2017,686.8937,537.34,"N.Africa, W.Asia/C.Asia"
"Israel","Meat",2017,183.5531,203.67,"N.Africa, W.Asia/C.Asia"
"Israel","Oilseeds and Pulses",2017,65.47609,88.08,"N.Africa, W.Asia/C.Asia"
"Italy","Cereals",2017,486.9972,321.88,"Europe"
"Italy","Dairy and Eggs",2017,385.2199,485.55,"Europe"
"Italy","Fish and Seafood",2017,10.60087,59.64,"Europe"
"Italy","Fruits and Vegetables",2017,866.1765,488.66,"Europe"
"Italy","Meat",2017,121.1849,172.01,"Europe"
"Italy","Oilseeds and Pulses",2017,135.8975,83.95,"Europe"
"Jamaica","Cereals",2017,1.863536,231.18,"North America and Oceania"
"Jamaica","Dairy and Eggs",2017,134.1746,145.8,"North America and Oceania"
"Jamaica","Fish and Seafood",2017,10.56004,51.03,"North America and Oceania"
"Jamaica","Fruits and Vegetables",2017,382.3355,395.39,"North America and Oceania"
"Jamaica","Meat",2017,92.55564,129.3,"North America and Oceania"
"Jamaica","Oilseeds and Pulses",2017,203.7466,53.92,"North America and Oceania"
"Japan","Cereals",2017,155.2214,281.83,"Industrialized Asia"
"Japan","Dairy and Eggs",2017,141.0767,157.1,"Industrialized Asia"
"Japan","Fish and Seafood",2017,61.68014,93.79,"Industrialized Asia"
"Japan","Fruits and Vegetables",2017,183.9661,248.48,"Industrialized Asia"
"Japan","Meat",2017,63.16007,103.91,"Industrialized Asia"
"Japan","Oilseeds and Pulses",2017,29.15025,46.94,"Industrialized Asia"
"Jordan","Cereals",2017,18.81888,277.34,"N.Africa, W.Asia/C.Asia"
"Jordan","Dairy and Eggs",2017,85.47295,90.2,"N.Africa, W.Asia/C.Asia"
"Jordan","Fish and Seafood",2017,0.2781115,11.75,"N.Africa, W.Asia/C.Asia"
"Jordan","Fruits and Vegetables",2017,376.2849,299.98,"N.Africa, W.Asia/C.Asia"
"Jordan","Meat",2017,51.82145,80.84,"N.Africa, W.Asia/C.Asia"
"Jordan","Oilseeds and Pulses",2017,22.15622,64.78,"N.Africa, W.Asia/C.Asia"
"Kazakhstan","Cereals",2017,2020.843,244.91,"N.Africa, W.Asia/C.Asia"
"Kazakhstan","Dairy and Eggs",2017,585.0032,563.17,"N.Africa, W.Asia/C.Asia"
"Kazakhstan","Fish and Seafood",2017,3.61268,9.01,"N.Africa, W.Asia/C.Asia"
"Kazakhstan","Fruits and Vegetables",2017,621.8827,504.73,"N.Africa, W.Asia/C.Asia"
"Kazakhstan","Meat",2017,120.523,148.43,"N.Africa, W.Asia/C.Asia"
"Kazakhstan","Oilseeds and Pulses",2017,387.8613,49.2,"N.Africa, W.Asia/C.Asia"
"Kenya","Cereals",2017,134.0876,278.07,"Sub-Saharan Africa"
"Kenya","Dairy and Eggs",2017,176.9169,165.26,"Sub-Saharan Africa"
"Kenya","Fish and Seafood",2017,6.719736,7.97,"Sub-Saharan Africa"
"Kenya","Fruits and Vegetables",2017,169.2217,166.22,"Sub-Saharan Africa"
"Kenya","Meat",2017,35.49538,37.12,"Sub-Saharan Africa"
"Kenya","Oilseeds and Pulses",2017,69.61791,50.96,"Sub-Saharan Africa"
"Kiribati","Cereals",2017,0,207.84,"North America and Oceania"
"Kiribati","Dairy and Eggs",2017,0,8.04,"North America and Oceania"
"Kiribati","Fish and Seafood",2017,2622.381,153.39,"North America and Oceania"
"Kiribati","Fruits and Vegetables",2017,254.2915,251.93,"North America and Oceania"
"Kiribati","Meat",2017,31.78644,62.01,"North America and Oceania"
"Kiribati","Oilseeds and Pulses",2017,2733.634,267.11,"North America and Oceania"
"Kuwait","Cereals",2017,2.683913,314.09,"N.Africa, W.Asia/C.Asia"
"Kuwait","Dairy and Eggs",2017,72.91297,132.36,"N.Africa, W.Asia/C.Asia"
"Kuwait","Fish and Seafood",2017,2.236594,23.01,"N.Africa, W.Asia/C.Asia"
"Kuwait","Fruits and Vegetables",2017,208.2269,503.66,"N.Africa, W.Asia/C.Asia"
"Kuwait","Meat",2017,55.24388,139.7,"N.Africa, W.Asia/C.Asia"
"Kuwait","Oilseeds and Pulses",2017,0.4473189,55.38,"N.Africa, W.Asia/C.Asia"
"Kyrgyzstan","Cereals",2017,504.1765,329.1,"N.Africa, W.Asia/C.Asia"
"Kyrgyzstan","Dairy and Eggs",2017,469.2945,427.19,"N.Africa, W.Asia/C.Asia"
"Kyrgyzstan","Fish and Seafood",2017,0.5862517,2.28,"N.Africa, W.Asia/C.Asia"
"Kyrgyzstan","Fruits and Vegetables",2017,461.8198,443.11,"N.Africa, W.Asia/C.Asia"
"Kyrgyzstan","Meat",2017,79.73024,73.94,"N.Africa, W.Asia/C.Asia"
"Kyrgyzstan","Oilseeds and Pulses",2017,88.81714,27.74,"N.Africa, W.Asia/C.Asia"
"Land Locked Developing Countries","Cereals",2017,495.7538,327.63,NA
"Land Locked Developing Countries","Dairy and Eggs",2017,163.1348,141.73,NA
"Land Locked Developing Countries","Fish and Seafood",2017,6.196325,9.06,NA
"Land Locked Developing Countries","Fruits and Vegetables",2017,286.7478,260.52,NA
"Land Locked Developing Countries","Meat",2017,46.38545,46.84,NA
"Land Locked Developing Countries","Oilseeds and Pulses",2017,165.0792,50.89,NA
"Lao People's Democratic Republic","Cereals",2017,1365.403,582.73,"SE Asia"
"Lao People's Democratic Republic","Dairy and Eggs",2017,6.26272,9.58,"SE Asia"
"Lao People's Democratic Republic","Fish and Seafood",2017,45.66567,50.54,"SE Asia"
"Lao People's Democratic Republic","Fruits and Vegetables",2017,723.8661,727.13,"SE Asia"
"Lao People's Democratic Republic","Meat",2017,54.66833,69.91,"SE Asia"
"Lao People's Democratic Republic","Oilseeds and Pulses",2017,29.09555,25.76,"SE Asia"
"Latvia","Cereals",2017,2504.279,240.42,"Europe"
"Latvia","Dairy and Eggs",2017,996.8759,490.69,"Europe"
"Latvia","Fish and Seafood",2017,110.1957,49.75,"Europe"
"Latvia","Fruits and Vegetables",2017,165.991,329.65,"Europe"
"Latvia","Meat",2017,116.7052,167.13,"Europe"
"Latvia","Oilseeds and Pulses",2017,496.1132,27.87,"Europe"
"Least Developed Countries","Cereals",2017,438.8158,369.22,NA
"Least Developed Countries","Dairy and Eggs",2017,68.06755,66.99,NA
"Least Developed Countries","Fish and Seafood",2017,27.36966,26.67,NA
"Least Developed Countries","Fruits and Vegetables",2017,188.5909,181.8,NA
"Least Developed Countries","Meat",2017,29.47882,32.94,NA
"Least Developed Countries","Oilseeds and Pulses",2017,107.3275,53.2,NA
"Lebanon","Cereals",2017,44.03313,291.18,"N.Africa, W.Asia/C.Asia"
"Lebanon","Dairy and Eggs",2017,104.0299,129.61,"N.Africa, W.Asia/C.Asia"
"Lebanon","Fish and Seafood",2017,1.330306,17.46,"N.Africa, W.Asia/C.Asia"
"Lebanon","Fruits and Vegetables",2017,475.4514,430.85,"N.Africa, W.Asia/C.Asia"
"Lebanon","Meat",2017,36.71645,51.6,"N.Africa, W.Asia/C.Asia"
"Lebanon","Oilseeds and Pulses",2017,55.87286,70.82,"N.Africa, W.Asia/C.Asia"
"Lesotho","Cereals",2017,187.8104,362.4,"Sub-Saharan Africa"
"Lesotho","Dairy and Eggs",2017,37.30184,44.94,"Sub-Saharan Africa"
"Lesotho","Fish and Seafood",2017,0.8674846,3.67,"Sub-Saharan Africa"
"Lesotho","Fruits and Vegetables",2017,38.16932,79.98,"Sub-Saharan Africa"
"Lesotho","Meat",2017,10.84356,45.48,"Sub-Saharan Africa"
"Lesotho","Oilseeds and Pulses",2017,7.807361,29.45,"Sub-Saharan Africa"
"Liberia","Cereals",2017,116.9135,244.57,"Sub-Saharan Africa"
"Liberia","Dairy and Eggs",2017,5.787796,4.76,"Sub-Saharan Africa"
"Liberia","Fish and Seafood",2017,5.59487,11.75,"Sub-Saharan Africa"
"Liberia","Fruits and Vegetables",2017,124.6305,129.26,"Sub-Saharan Africa"
"Liberia","Meat",2017,15.43412,40.45,"Sub-Saharan Africa"
"Liberia","Oilseeds and Pulses",2017,97.62083,38.58,"Sub-Saharan Africa"
"Lithuania","Cereals",2017,3256.468,277.63,"Europe"
"Lithuania","Dairy and Eggs",2017,1059.133,740.74,"Europe"
"Lithuania","Fish and Seafood",2017,60.25774,66.23,"Europe"
"Lithuania","Fruits and Vegetables",2017,201.4968,291.85,"Europe"
"Lithuania","Meat",2017,187.7873,181.54,"Europe"
"Lithuania","Oilseeds and Pulses",2017,862.7377,45.3,"Europe"
"Low Income Food Deficit Countries","Cereals",2017,416.1175,367.42,NA
"Low Income Food Deficit Countries","Dairy and Eggs",2017,174.8474,156.95,NA
"Low Income Food Deficit Countries","Fish and Seafood",2017,21.73425,18.8,NA
"Low Income Food Deficit Countries","Fruits and Vegetables",2017,277.6266,260.51,NA
"Low Income Food Deficit Countries","Meat",2017,21.08265,22.1,NA
"Low Income Food Deficit Countries","Oilseeds and Pulses",2017,111.1751,59.85,NA
"Luxembourg","Cereals",2017,458.2594,203.26,"Europe"
"Luxembourg","Dairy and Eggs",2017,1210.786,336.19,"Europe"
"Luxembourg","Fish and Seafood",2017,0,64.48,"Europe"
"Luxembourg","Fruits and Vegetables",2017,42.91392,369.51,"Europe"
"Luxembourg","Meat",2017,91.95841,177.24,"Europe"
"Luxembourg","Oilseeds and Pulses",2017,39.84864,27.25,"Europe"
"Madagascar","Cereals",2017,240.3265,337,"Sub-Saharan Africa"
"Madagascar","Dairy and Eggs",2017,40.16085,43.56,"Sub-Saharan Africa"
"Madagascar","Fish and Seafood",2017,11.99149,10.63,"Sub-Saharan Africa"
"Madagascar","Fruits and Vegetables",2017,121.6178,117.46,"Sub-Saharan Africa"
"Madagascar","Meat",2017,27.4598,28.75,"Sub-Saharan Africa"
"Madagascar","Oilseeds and Pulses",2017,22.91865,15.07,"Sub-Saharan Africa"
"Malawi","Cereals",2017,381.0442,289.49,"Sub-Saharan Africa"
"Malawi","Dairy and Eggs",2017,21.66541,9.14,"Sub-Saharan Africa"
"Malawi","Fish and Seafood",2017,16.42874,18.99,"Sub-Saharan Africa"
"Malawi","Fruits and Vegetables",2017,494.7106,339.42,"Sub-Saharan Africa"
"Malawi","Meat",2017,48.51614,47.53,"Sub-Saharan Africa"
"Malawi","Oilseeds and Pulses",2017,156.1244,53.08,"Sub-Saharan Africa"
"Malaysia","Cereals",2017,175.9267,372.95,"Industrialized Asia"
"Malaysia","Dairy and Eggs",2017,53.60633,47.4,"Industrialized Asia"
"Malaysia","Fish and Seafood",2017,110.7125,115.69,"Industrialized Asia"
"Malaysia","Fruits and Vegetables",2017,136.3782,222.78,"Industrialized Asia"
"Malaysia","Meat",2017,136.9907,109.16,"Industrialized Asia"
"Malaysia","Oilseeds and Pulses",2017,7422.464,54.46,"Industrialized Asia"
"Maldives","Cereals",2017,0,237.2,"SE Asia"
"Maldives","Dairy and Eggs",2017,0,71.08,"SE Asia"
"Maldives","Fish and Seafood",2017,522.6731,180.96,"SE Asia"
"Maldives","Fruits and Vegetables",2017,25.58539,283.59,"SE Asia"
"Maldives","Meat",2017,0,41.32,"SE Asia"
"Maldives","Oilseeds and Pulses",2017,7.310113,24.7,"SE Asia"
"Mali","Cereals",2017,869.0387,491.72,"N.Africa, W.Asia/C.Asia"
"Mali","Dairy and Eggs",2017,164.9478,177.76,"N.Africa, W.Asia/C.Asia"
"Mali","Fish and Seafood",2017,10.7809,18.68,"N.Africa, W.Asia/C.Asia"
"Mali","Fruits and Vegetables",2017,267.5134,277.19,"N.Africa, W.Asia/C.Asia"
"Mali","Meat",2017,51.01327,55.26,"N.Africa, W.Asia/C.Asia"
"Mali","Oilseeds and Pulses",2017,121.4322,50.26,"N.Africa, W.Asia/C.Asia"
"Malta","Cereals",2017,49.71671,281.22,"Europe"
"Malta","Dairy and Eggs",2017,207.153,246.56,"Europe"
"Malta","Fish and Seafood",2017,24.85836,63.85,"Europe"
"Malta","Fruits and Vegetables",2017,358.3746,566.64,"Europe"
"Malta","Meat",2017,53.85977,174.09,"Europe"
"Malta","Oilseeds and Pulses",2017,6.214589,37.25,"Europe"
"Mauritania","Cereals",2017,151.0362,374.37,"Sub-Saharan Africa"
"Mauritania","Dairy and Eggs",2017,152.3071,184.61,"Sub-Saharan Africa"
"Mauritania","Fish and Seafood",2017,347.828,18.31,"Sub-Saharan Africa"
"Mauritania","Fruits and Vegetables",2017,13.55724,96.43,"Sub-Saharan Africa"
"Mauritania","Meat",2017,68.84537,71.56,"Sub-Saharan Africa"
"Mauritania","Oilseeds and Pulses",2017,23.08968,49.44,"Sub-Saharan Africa"
"Mauritius","Cereals",2017,0.7174259,372.22,"Sub-Saharan Africa"
"Mauritius","Dairy and Eggs",2017,22.95763,49.98,"Sub-Saharan Africa"
"Mauritius","Fish and Seafood",2017,12.19624,46.34,"Sub-Saharan Africa"
"Mauritius","Fruits and Vegetables",2017,142.7677,222.63,"Sub-Saharan Africa"
"Mauritius","Meat",2017,74.61229,104.48,"Sub-Saharan Africa"
"Mauritius","Oilseeds and Pulses",2017,2.152278,72.81,"Sub-Saharan Africa"
"Melanesia","Cereals",2017,20.09985,248.19,"North America and Oceania"
"Melanesia","Dairy and Eggs",2017,65.543,46.8,"North America and Oceania"
"Melanesia","Fish and Seafood",2017,153.3706,62.46,"North America and Oceania"
"Melanesia","Fruits and Vegetables",2017,134.1447,180.78,"North America and Oceania"
"Melanesia","Meat",2017,49.37572,79.55,"North America and Oceania"
"Melanesia","Oilseeds and Pulses",2017,1170.161,180.67,"North America and Oceania"
"Mexico","Cereals",2017,545.0934,340.5,"Latin America"
"Mexico","Dairy and Eggs",2017,214.7904,277.13,"Latin America"
"Mexico","Fish and Seafood",2017,27.43861,29.36,"Latin America"
"Mexico","Fruits and Vegetables",2017,543.4866,379.76,"Latin America"
"Mexico","Meat",2017,107.9441,144.81,"Latin America"
"Mexico","Oilseeds and Pulses",2017,90.03703,48.8,"Latin America"
"Micronesia","Cereals",2017,0,207.84,"North America and Oceania"
"Micronesia","Dairy and Eggs",2017,0,8.04,"North America and Oceania"
"Micronesia","Fish and Seafood",2017,2622.381,153.39,"North America and Oceania"
"Micronesia","Fruits and Vegetables",2017,254.2915,251.93,"North America and Oceania"
"Micronesia","Meat",2017,31.78644,62.01,"North America and Oceania"
"Micronesia","Oilseeds and Pulses",2017,2733.634,267.11,"North America and Oceania"
"Middle Africa","Cereals",2017,220.7368,236.77,NA
"Middle Africa","Dairy and Eggs",2017,28.05892,31.01,NA
"Middle Africa","Fish and Seafood",2017,22.62996,34.64,NA
"Middle Africa","Fruits and Vegetables",2017,383.6502,233.5,NA
"Middle Africa","Meat",2017,40.55556,53.8,NA
"Middle Africa","Oilseeds and Pulses",2017,180.6829,58.58,NA
"Mongolia","Cereals",2017,138.6799,221.47,"Industrialized Asia"
"Mongolia","Dairy and Eggs",2017,391.8581,354.96,"Industrialized Asia"
"Mongolia","Fish and Seafood",2017,0,0.95,"Industrialized Asia"
"Mongolia","Fruits and Vegetables",2017,48.36316,117.35,"Industrialized Asia"
"Mongolia","Meat",2017,262.5012,209.52,"Industrialized Asia"
"Mongolia","Oilseeds and Pulses",2017,9.905707,13.66,"Industrialized Asia"
"Montenegro","Cereals",2017,20.23805,219.17,"Europe"
"Montenegro","Dairy and Eggs",2017,533.4171,806.61,"Europe"
"Montenegro","Fish and Seafood",2017,5.7823,28.19,"Europe"
"Montenegro","Fruits and Vegetables",2017,281.8871,466.17,"Europe"
"Montenegro","Meat",2017,37.58495,157.2,"Europe"
"Montenegro","Oilseeds and Pulses",2017,7.227875,34.59,"Europe"
"Morocco","Cereals",2017,499.0617,523.91,"N.Africa, W.Asia/C.Asia"
"Morocco","Dairy and Eggs",2017,150.1978,120.29,"N.Africa, W.Asia/C.Asia"
"Morocco","Fish and Seafood",2017,71.61869,38.95,"N.Africa, W.Asia/C.Asia"
"Morocco","Fruits and Vegetables",2017,518.2858,406.09,"N.Africa, W.Asia/C.Asia"
"Morocco","Meat",2017,73.22495,78.19,"N.Africa, W.Asia/C.Asia"
"Morocco","Oilseeds and Pulses",2017,58.61566,41.97,"N.Africa, W.Asia/C.Asia"
"Mozambique","Cereals",2017,123.1787,266.3,"Sub-Saharan Africa"
"Mozambique","Dairy and Eggs",2017,42.55841,37,"Sub-Saharan Africa"
"Mozambique","Fish and Seafood",2017,19.03095,22.92,"Sub-Saharan Africa"
"Mozambique","Fruits and Vegetables",2017,111.1142,113.14,"Sub-Saharan Africa"
"Mozambique","Meat",2017,17.891,21.07,"Sub-Saharan Africa"
"Mozambique","Oilseeds and Pulses",2017,74.57221,47.61,"Sub-Saharan Africa"
"Myanmar","Cereals",2017,955.6942,392.39,"SE Asia"
"Myanmar","Dairy and Eggs",2017,104.0375,96.78,"SE Asia"
"Myanmar","Fish and Seafood",2017,105.0402,94.72,"SE Asia"
"Myanmar","Fruits and Vegetables",2017,254.3499,259.92,"SE Asia"
"Myanmar","Meat",2017,117.004,124.99,"SE Asia"
"Myanmar","Oilseeds and Pulses",2017,387.2603,77.33,"SE Asia"
"Namibia","Cereals",2017,95.52774,225.62,"Sub-Saharan Africa"
"Namibia","Dairy and Eggs",2017,84.57792,127.1,"Sub-Saharan Africa"
"Namibia","Fish and Seafood",2017,367.0077,23.25,"Sub-Saharan Africa"
"Namibia","Fruits and Vegetables",2017,100.8139,124.83,"Sub-Saharan Africa"
"Namibia","Meat",2017,65.32134,68.21,"Sub-Saharan Africa"
"Namibia","Oilseeds and Pulses",2017,17.36868,40.12,"Sub-Saharan Africa"
"Nepal","Cereals",2017,641.4683,501.03,"SE Asia"
"Nepal","Dairy and Eggs",2017,139.3968,112.22,"SE Asia"
"Nepal","Fish and Seafood",2017,4.596221,5.65,"SE Asia"
"Nepal","Fruits and Vegetables",2017,377.5139,387.05,"SE Asia"
"Nepal","Meat",2017,29.74411,32.18,"SE Asia"
"Nepal","Oilseeds and Pulses",2017,68.84482,49.69,"SE Asia"
"Net Food Importing Developing Countries","Cereals",2017,387.4576,359.15,NA
"Net Food Importing Developing Countries","Dairy and Eggs",2017,128.5755,127.03,NA
"Net Food Importing Developing Countries","Fish and Seafood",2017,29.71085,25.03,NA
"Net Food Importing Developing Countries","Fruits and Vegetables",2017,235.8118,215.18,NA
"Net Food Importing Developing Countries","Meat",2017,37.98908,42.09,NA
"Net Food Importing Developing Countries","Oilseeds and Pulses",2017,98.13046,49.66,NA
"Netherlands","Cereals",2017,149.1247,187.85,"Europe"
"Netherlands","Dairy and Eggs",2017,1640.905,712.87,"Europe"
"Netherlands","Fish and Seafood",2017,41.41168,43.94,"Europe"
"Netherlands","Fruits and Vegetables",2017,659.9221,309.32,"Europe"
"Netherlands","Meat",2017,369.5606,161.82,"Europe"
"Netherlands","Oilseeds and Pulses",2017,211.8018,44.91,"Europe"
"New Caledonia","Cereals",2017,62.19201,200.68,"North America and Oceania"
"New Caledonia","Dairy and Eggs",2017,13.09305,82.22,"North America and Oceania"
"New Caledonia","Fish and Seafood",2017,32.73264,49.47,"North America and Oceania"
"New Caledonia","Fruits and Vegetables",2017,170.2097,261.34,"North America and Oceania"
"New Caledonia","Meat",2017,58.91874,143.77,"North America and Oceania"
"New Caledonia","Oilseeds and Pulses",2017,124.384,87.9,"North America and Oceania"
"New Zealand","Cereals",2017,361.9456,228.62,"North America and Oceania"
"New Zealand","Dairy and Eggs",2017,8381.665,250.23,"North America and Oceania"
"New Zealand","Fish and Seafood",2017,211.8424,49.96,"North America and Oceania"
"New Zealand","Fruits and Vegetables",2017,897.7254,315.84,"North America and Oceania"
"New Zealand","Meat",2017,757.8477,218.19,"North America and Oceania"
"New Zealand","Oilseeds and Pulses",2017,13.8913,33.8,"North America and Oceania"
"Nicaragua","Cereals",2017,259.4454,333.66,"Latin America"
"Nicaragua","Dairy and Eggs",2017,255.3249,180.81,"Latin America"
"Nicaragua","Fish and Seafood",2017,19.60759,13.08,"Latin America"
"Nicaragua","Fruits and Vegetables",2017,217.5306,147.29,"Latin America"
"Nicaragua","Meat",2017,94.91211,67.29,"Latin America"
"Nicaragua","Oilseeds and Pulses",2017,165.5279,51.87,"Latin America"
"Niger","Cereals",2017,495.5372,447.37,"Sub-Saharan Africa"
"Niger","Dairy and Eggs",2017,111.9158,110.23,"Sub-Saharan Africa"
"Niger","Fish and Seafood",2017,2.939627,4.05,"Sub-Saharan Africa"
"Niger","Fruits and Vegetables",2017,274.0153,264.22,"Sub-Saharan Africa"
"Niger","Meat",2017,30.15218,31.05,"Sub-Saharan Africa"
"Niger","Oilseeds and Pulses",2017,220.598,107.61,"Sub-Saharan Africa"
"Nigeria","Cereals",2017,274.456,275.19,"Sub-Saharan Africa"
"Nigeria","Dairy and Eggs",2017,9.904864,9.41,"Sub-Saharan Africa"
"Nigeria","Fish and Seafood",2017,11.53033,18.23,"Sub-Saharan Africa"
"Nigeria","Fruits and Vegetables",2017,268.9047,269.32,"Sub-Saharan Africa"
"Nigeria","Meat",2017,15.39912,16.19,"Sub-Saharan Africa"
"Nigeria","Oilseeds and Pulses",2017,172.8503,56.65,"Sub-Saharan Africa"
"North Macedonia","Cereals",2017,389.9763,261.82,"Europe"
"North Macedonia","Dairy and Eggs",2017,404.791,324.71,"Europe"
"North Macedonia","Fish and Seafood",2017,1.742911,12.42,"Europe"
"North Macedonia","Fruits and Vegetables",2017,952.9364,695.5,"Europe"
"North Macedonia","Meat",2017,28.3223,90.07,"Europe"
"North Macedonia","Oilseeds and Pulses",2017,46.18713,59.16,"Europe"
"Northern Africa","Cereals",2017,345.6599,455.24,NA
"Northern Africa","Dairy and Eggs",2017,141.7301,156.24,NA
"Northern Africa","Fish and Seafood",2017,28.07668,29.53,NA
"Northern Africa","Fruits and Vegetables",2017,530.9323,488.2,NA
"Northern Africa","Meat",2017,48.66785,59.12,NA
"Northern Africa","Oilseeds and Pulses",2017,60.28607,44.27,NA
"Northern America","Cereals",2017,2624.827,220.07,NA
"Northern America","Dairy and Eggs",2017,568.8372,525.1,NA
"Northern America","Fish and Seafood",2017,33.03123,44.86,NA
